StockCode,Date,Quantity,Price,Month,DayOfWeek,WeekOfYear,Lag1,RollingMean7,StockCodeEnc
20685,2011-05-16,218,7.1883333333333335,5,0,20,10.0,14.714285714285714,0
20685,2011-05-17,36,7.1499999999999995,5,1,20,218.0,44.857142857142854,0
20685,2011-05-18,18,7.65,5,2,20,36.0,49.0,0
20685,2011-05-19,12,7.35,5,3,20,18.0,49.857142857142854,0
20685,2011-05-20,2,7.95,5,4,20,12.0,50.714285714285715,0
20685,2011-05-22,4,7.95,5,6,20,2.0,45.142857142857146,0
20685,2011-05-25,2,7.95,5,2,21,4.0,42.857142857142854,0
20685,2011-05-26,43,7.55,5,3,21,2.0,41.714285714285715,0
20685,2011-05-27,19,7.709999999999999,5,4,21,43.0,16.714285714285715,0
20685,2011-05-29,1,7.95,5,6,21,19.0,14.285714285714286,0
20685,2011-05-31,2,7.95,5,1,22,1.0,11.857142857142858,0
20685,2011-06-01,3,7.95,6,2,22,2.0,10.428571428571429,0
20685,2011-06-02,8,7.95,6,3,22,3.0,10.571428571428571,0
20685,2011-06-03,20,6.75,6,4,22,8.0,11.142857142857142,0
20685,2011-06-05,6,7.95,6,6,22,20.0,13.714285714285714,0
20685,2011-06-06,2,7.95,6,0,23,6.0,8.428571428571429,0
20685,2011-06-07,202,6.265000000000001,6,1,23,2.0,6.0,0
20685,2011-06-08,11,7.35,6,2,23,202.0,34.714285714285715,0
20685,2011-06-09,304,6.826666666666667,6,3,23,11.0,36.0,0
20685,2011-06-10,24,7.55,6,4,23,304.0,79.0,0
20685,2011-06-12,1,7.95,6,6,23,24.0,81.28571428571429,0
20685,2011-06-13,2,7.95,6,0,24,1.0,78.57142857142857,0
20685,2011-06-15,51,7.35,6,2,24,2.0,78.0,0
20685,2011-06-19,1,7.95,6,6,24,51.0,85.0,0
20685,2011-06-20,10,6.75,6,0,25,1.0,56.285714285714285,0
20685,2011-06-21,31,7.1499999999999995,6,1,25,10.0,56.142857142857146,0
20685,2011-06-23,2,7.95,6,3,25,31.0,17.142857142857142,0
20685,2011-06-26,1,7.95,6,6,25,2.0,14.0,0
20685,2011-06-27,13,7.35,6,0,26,1.0,14.0,0
20685,2011-06-30,3,7.95,6,3,26,13.0,15.571428571428571,0
20685,2011-07-01,2,7.95,7,4,26,3.0,8.714285714285714,0
20685,2011-07-03,2,7.95,7,6,26,2.0,8.857142857142858,0
20685,2011-07-04,400,4.58,7,0,27,2.0,7.714285714285714,0
20685,2011-07-05,2,7.95,7,1,27,400.0,60.42857142857143,0
20685,2011-07-06,1,7.95,7,2,27,2.0,60.42857142857143,0
20685,2011-07-07,11,7.35,7,3,27,1.0,60.42857142857143,0
20685,2011-07-08,6,7.95,7,4,27,11.0,60.142857142857146,0
20685,2011-07-10,2,7.95,7,6,27,6.0,60.57142857142857,0
20685,2011-07-11,20,6.75,7,0,28,2.0,60.57142857142857,0
20685,2011-07-13,1,7.95,7,2,28,20.0,63.142857142857146,0
20685,2011-07-14,26,7.35,7,3,28,1.0,6.142857142857143,0
20685,2011-07-15,2,7.95,7,4,28,26.0,9.571428571428571,0
20685,2011-07-18,20,6.75,7,0,29,2.0,9.714285714285714,0
20685,2011-07-19,10,7.95,7,1,29,20.0,11.0,0
20685,2011-07-20,21,7.1499999999999995,7,2,29,10.0,11.571428571428571,0
20685,2011-07-21,12,7.35,7,3,29,21.0,14.285714285714286,0
20685,2011-07-22,22,7.35,7,4,29,12.0,13.142857142857142,0
20685,2011-07-24,13,7.55,7,6,29,22.0,16.142857142857142,0
20685,2011-07-25,11,7.35,7,0,30,13.0,14.285714285714286,0
20685,2011-07-26,4,7.95,7,1,30,11.0,15.571428571428571,0
20685,2011-07-27,7,7.95,7,2,30,4.0,13.285714285714286,0
20685,2011-08-01,1,7.95,8,0,31,7.0,12.857142857142858,0
20685,2011-08-02,4,7.95,8,1,31,1.0,10.0,0
20685,2011-08-03,5,7.95,8,2,31,4.0,8.857142857142858,0
20685,2011-08-04,25,7.35,8,3,31,5.0,6.428571428571429,0
20685,2011-08-05,3,7.95,8,4,31,25.0,8.142857142857142,0
20685,2011-08-08,14,7.35,8,0,32,3.0,7.0,0
20685,2011-08-09,2,7.95,8,1,32,14.0,8.428571428571429,0
20685,2011-08-14,5,7.95,8,6,32,2.0,7.714285714285714,0
20685,2011-08-15,2,7.95,8,0,33,5.0,8.285714285714286,0
20685,2011-08-17,20,8.0,8,2,33,2.0,8.0,0
20685,2011-08-18,4,7.95,8,3,33,20.0,10.142857142857142,0
20685,2011-08-19,12,7.35,8,4,33,4.0,7.142857142857143,0
20685,2011-08-22,18,7.75,8,0,34,12.0,8.428571428571429,0
20685,2011-08-23,4,7.95,8,1,34,18.0,9.0,0
20685,2011-08-24,10,6.75,8,2,34,4.0,9.285714285714286,0
20685,2011-08-25,1,7.95,8,3,34,10.0,10.0,0
20685,2011-08-26,4,7.95,8,4,34,1.0,9.857142857142858,0
20685,2011-08-31,12,7.35,8,2,35,4.0,7.571428571428571,0
20685,2011-09-01,9,8.129999999999999,9,3,35,12.0,8.714285714285714,0
20685,2011-09-02,12,7.5,9,4,35,9.0,8.285714285714286,0
20685,2011-09-04,6,8.25,9,6,35,12.0,7.428571428571429,0
20685,2011-09-05,2,8.25,9,0,36,6.0,7.714285714285714,0
20685,2011-09-07,1,8.25,9,2,36,2.0,6.571428571428571,0
20685,2011-09-08,5,8.25,9,3,36,1.0,6.571428571428571,0
20685,2011-09-09,3,8.25,9,4,36,5.0,6.714285714285714,0
20685,2011-09-11,15,7.760000000000001,9,6,36,3.0,5.428571428571429,0
20685,2011-09-12,10,7.08,9,0,37,15.0,6.285714285714286,0
20685,2011-09-13,3,8.25,9,1,37,10.0,6.0,0
20685,2011-09-15,10,7.08,9,3,37,3.0,5.571428571428571,0
20685,2011-09-19,8,8.15,9,0,38,10.0,6.714285714285714,0
20685,2011-09-22,4,8.25,9,3,38,8.0,7.714285714285714,0
20685,2011-09-23,2,8.25,9,4,38,4.0,7.571428571428571,0
20685,2011-09-26,12,7.665,9,0,39,2.0,7.428571428571429,0
20685,2011-09-27,22,7.665,9,1,39,12.0,7.0,0
20685,2011-09-28,6,8.25,9,2,39,22.0,8.714285714285714,0
20685,2011-09-29,10,7.08,9,3,39,6.0,9.142857142857142,0
20685,2011-09-30,42,8.125,9,4,39,10.0,9.142857142857142,0
20685,2011-10-02,1,8.25,10,6,39,42.0,14.0,0
20685,2011-10-04,17,8.016,10,1,40,1.0,13.571428571428571,0
20685,2011-10-05,9,8.25,10,2,40,17.0,15.714285714285714,0
20685,2011-10-07,20,7.08,10,4,40,9.0,15.285714285714286,0
20685,2011-10-09,3,8.25,10,6,40,20.0,15.0,0
20685,2011-10-10,2,8.25,10,0,41,3.0,14.571428571428571,0
20685,2011-10-11,2,8.25,10,1,41,2.0,13.428571428571429,0
20685,2011-10-13,7,8.25,10,3,41,2.0,7.714285714285714,0
20685,2011-10-14,10,7.08,10,4,41,7.0,8.571428571428571,0
20685,2011-10-16,27,7.859999999999999,10,6,41,10.0,7.571428571428571,0
20685,2011-10-17,3,8.25,10,0,42,27.0,10.142857142857142,0
20685,2011-10-18,4,8.25,10,1,42,3.0,7.714285714285714,0
20685,2011-10-19,3,8.25,10,2,42,4.0,7.857142857142857,0
20685,2011-10-23,2,8.25,10,6,42,3.0,8.0,0
20685,2011-10-24,24,7.47,10,0,43,2.0,8.0,0
20685,2011-10-25,2,8.25,10,1,43,24.0,10.428571428571429,0
20685,2011-10-27,5,8.25,10,3,43,2.0,9.285714285714286,0
20685,2011-10-28,17,7.9575,10,4,43,5.0,6.142857142857143,0
20685,2011-10-30,14,7.859999999999999,10,6,43,17.0,8.142857142857142,0
20685,2011-10-31,13,10.373333333333333,10,0,44,14.0,9.571428571428571,0
20685,2011-11-01,11,7.665,11,1,44,13.0,11.0,0
20685,2011-11-02,5,8.25,11,2,44,11.0,12.285714285714286,0
20685,2011-11-03,1,8.25,11,3,44,5.0,9.571428571428571,0
20685,2011-11-04,44,7.859999999999999,11,4,44,1.0,9.428571428571429,0
20685,2011-11-06,16,7.9575,11,6,44,44.0,15.0,0
20685,2011-11-07,8,8.25,11,0,45,16.0,14.857142857142858,0
20685,2011-11-08,3,8.25,11,1,45,8.0,14.0,0
20685,2011-11-09,12,7.665,11,2,45,3.0,12.571428571428571,0
20685,2011-11-10,7,8.25,11,3,45,12.0,12.714285714285714,0
20685,2011-11-11,2,8.25,11,4,45,7.0,13.0,0
20685,2011-11-13,2,8.25,11,6,45,2.0,13.142857142857142,0
20685,2011-11-14,4,8.25,11,0,46,2.0,7.142857142857143,0
20685,2011-11-15,13,7.859999999999999,11,1,46,4.0,5.428571428571429,0
20685,2011-11-16,11,7.665,11,2,46,13.0,6.142857142857143,0
20685,2011-11-17,3,8.25,11,3,46,11.0,7.285714285714286,0
20685,2011-11-18,12,7.665,11,4,46,3.0,6.0,0
20685,2011-11-20,1,8.25,11,6,46,12.0,6.714285714285714,0
20685,2011-11-21,64,8.2,11,0,47,1.0,6.571428571428571,0
20685,2011-11-22,30,7.080000000000001,11,1,47,64.0,15.428571428571429,0
20685,2011-11-23,2,12.02,11,2,47,30.0,19.142857142857142,0
20685,2011-11-24,3,8.25,11,3,47,2.0,17.571428571428573,0
20685,2011-11-28,4,8.25,11,0,48,3.0,16.428571428571427,0
20685,2011-11-29,53,7.859999999999999,11,1,48,4.0,16.571428571428573,0
20685,2011-11-30,16,7.9575,11,2,48,53.0,22.428571428571427,0
20685,2011-12-02,20,7.08,12,4,48,16.0,24.571428571428573,0
20685,2011-12-04,3,8.25,12,6,48,20.0,18.285714285714285,0
20685,2011-12-05,2,8.25,12,0,49,3.0,14.428571428571429,0
20685,2011-12-06,3,8.25,12,1,49,2.0,14.428571428571429,0
20685,2011-12-07,22,7.47,12,2,49,3.0,14.428571428571429,0
20685,2011-12-08,24,8.10375,12,3,49,22.0,17.0,0
20685,2011-12-09,10,7.08,12,4,49,24.0,12.857142857142858,0
20724,2009-12-02,48,0.85,12,2,49,110.0,110.0,1
20724,2009-12-03,18,0.85,12,3,49,48.0,79.0,1
20724,2009-12-04,30,0.85,12,4,49,18.0,58.666666666666664,1
20724,2009-12-05,20,0.85,12,5,49,30.0,51.5,1
20724,2009-12-06,6,0.85,12,6,49,20.0,45.2,1
20724,2009-12-07,115,0.8066666666666666,12,0,50,6.0,38.666666666666664,1
20724,2009-12-08,20,0.85,12,1,50,115.0,49.57142857142857,1
20724,2009-12-09,20,0.85,12,2,50,20.0,36.714285714285715,1
20724,2009-12-10,20,0.85,12,3,50,20.0,32.714285714285715,1
20724,2009-12-13,50,0.85,12,6,50,20.0,33.0,1
20724,2009-12-14,41,0.85,12,0,51,50.0,35.857142857142854,1
20724,2009-12-15,111,0.8066666666666666,12,1,51,41.0,38.857142857142854,1
20724,2009-12-16,30,0.85,12,2,51,111.0,53.857142857142854,1
20724,2009-12-17,5,0.85,12,3,51,30.0,41.714285714285715,1
20724,2009-12-18,1,0.85,12,4,51,5.0,39.57142857142857,1
20724,2009-12-20,20,0.85,12,6,51,1.0,36.857142857142854,1
20724,2009-12-23,20,0.85,12,2,52,20.0,36.857142857142854,1
20724,2010-01-04,2,0.85,1,0,1,20.0,32.57142857142857,1
20724,2010-01-07,10,0.85,1,3,1,2.0,27.0,1
20724,2010-01-08,40,0.85,1,4,1,10.0,12.571428571428571,1
20724,2010-01-10,6,0.85,1,6,1,40.0,14.0,1
20724,2010-01-12,30,0.85,1,1,2,6.0,14.142857142857142,1
20724,2010-01-15,10,0.85,1,4,2,30.0,18.285714285714285,1
20724,2010-01-17,50,0.85,1,6,2,10.0,16.857142857142858,1
20724,2010-01-18,10,0.85,1,0,3,50.0,21.142857142857142,1
20724,2010-01-19,22,0.85,1,1,3,10.0,22.285714285714285,1
20724,2010-01-20,10,0.85,1,2,3,22.0,24.0,1
20724,2010-01-21,13,0.85,1,3,3,10.0,19.714285714285715,1
20724,2010-01-22,160,0.8175,1,4,3,13.0,20.714285714285715,1
20724,2010-01-24,10,0.85,1,6,3,160.0,39.285714285714285,1
20724,2010-01-25,10,0.85,1,0,4,10.0,39.285714285714285,1
20724,2010-01-26,340,0.8175,1,1,4,10.0,33.57142857142857,1
20724,2010-01-27,50,0.85,1,2,4,340.0,80.71428571428571,1
20724,2010-01-28,34,0.85,1,3,4,50.0,84.71428571428571,1
20724,2010-01-29,11,0.85,1,4,4,34.0,88.14285714285714,1
20724,2010-01-31,10,0.85,1,6,4,11.0,87.85714285714286,1
20724,2010-02-01,1,0.85,2,0,5,10.0,66.42857142857143,1
20724,2010-02-02,2,0.85,2,1,5,1.0,65.14285714285714,1
20724,2010-02-03,20,0.85,2,2,5,2.0,64.0,1
20724,2010-02-04,21,0.85,2,3,5,20.0,18.285714285714285,1
20724,2010-02-05,20,0.72,2,4,5,21.0,14.142857142857142,1
20724,2010-02-07,126,0.8066666666666666,2,6,5,20.0,12.142857142857142,1
20724,2010-02-08,50,0.85,2,0,6,126.0,28.571428571428573,1
20724,2010-02-09,30,0.85,2,1,6,50.0,34.285714285714285,1
20724,2010-02-11,40,0.85,2,3,6,30.0,38.42857142857143,1
20724,2010-02-12,10,0.85,2,4,6,40.0,43.857142857142854,1
20724,2010-02-14,10,0.85,2,6,6,10.0,42.42857142857143,1
20724,2010-02-15,140,0.8175,2,0,7,10.0,40.857142857142854,1
20724,2010-02-16,104,0.7849999999999999,2,1,7,140.0,58.0,1
20724,2010-02-18,30,0.85,2,3,7,104.0,54.857142857142854,1
20724,2010-02-19,10,0.85,2,4,7,30.0,52.0,1
20724,2010-02-21,6,0.85,2,6,7,10.0,49.142857142857146,1
20724,2010-02-22,64,0.85,2,0,8,6.0,44.285714285714285,1
20724,2010-02-23,30,0.85,2,1,8,64.0,52.0,1
20724,2010-02-24,20,0.85,2,2,8,30.0,54.857142857142854,1
20724,2010-02-25,34,0.8066666666666666,2,3,8,20.0,37.714285714285715,1
20724,2010-02-26,20,0.85,2,4,8,34.0,27.714285714285715,1
20724,2010-02-28,4,0.85,2,6,8,20.0,26.285714285714285,1
20724,2010-03-01,30,0.85,3,0,9,4.0,25.428571428571427,1
20724,2010-03-02,10,0.85,3,1,9,30.0,28.857142857142858,1
20724,2010-03-03,30,0.85,3,2,9,10.0,21.142857142857142,1
20724,2010-03-04,16,0.85,3,3,9,30.0,21.142857142857142,1
20724,2010-03-05,20,0.85,3,4,9,16.0,20.571428571428573,1
20724,2010-03-07,43,0.85,3,6,9,20.0,18.571428571428573,1
20724,2010-03-08,20,0.85,3,0,10,43.0,21.857142857142858,1
20724,2010-03-09,30,0.85,3,1,10,20.0,24.142857142857142,1
20724,2010-03-10,100,0.72,3,2,10,30.0,24.142857142857142,1
20724,2010-03-11,8,0.85,3,3,10,100.0,37.0,1
20724,2010-03-12,120,0.8066666666666666,3,4,10,8.0,33.857142857142854,1
20724,2010-03-14,3,0.85,3,6,10,120.0,48.714285714285715,1
20724,2010-03-15,20,0.85,3,0,11,3.0,46.285714285714285,1
20724,2010-03-16,10,0.85,3,1,11,20.0,43.0,1
20724,2010-03-17,150,0.8066666666666666,3,2,11,10.0,41.57142857142857,1
20724,2010-03-18,20,0.85,3,3,11,150.0,58.714285714285715,1
20724,2010-03-19,150,0.7633333333333333,3,4,11,20.0,47.285714285714285,1
20724,2010-03-21,22,0.85,3,6,11,150.0,67.57142857142857,1
20724,2010-03-24,54,0.85,3,2,12,22.0,53.57142857142857,1
20724,2010-03-25,30,0.85,3,3,12,54.0,60.857142857142854,1
20724,2010-03-26,20,0.85,3,4,12,30.0,62.285714285714285,1
20724,2010-03-29,13,0.85,3,0,13,20.0,63.714285714285715,1
20724,2010-03-30,90,0.8175,3,1,13,13.0,44.142857142857146,1
20724,2010-03-31,104,0.7849999999999999,3,2,13,90.0,54.142857142857146,1
20724,2010-04-01,220,0.7849999999999999,4,3,13,104.0,47.57142857142857,1
20724,2010-04-06,10,0.85,4,1,14,220.0,75.85714285714286,1
20724,2010-04-07,10,0.85,4,2,14,10.0,69.57142857142857,1
20724,2010-04-08,160,0.8240000000000001,4,3,14,10.0,66.71428571428571,1
20724,2010-04-09,20,0.85,4,4,14,160.0,86.71428571428571,1
20724,2010-04-13,28,0.85,4,1,15,20.0,87.71428571428571,1
20724,2010-04-14,10,0.85,4,2,15,28.0,78.85714285714286,1
20724,2010-04-15,20,0.85,4,3,15,10.0,65.42857142857143,1
20724,2010-04-18,30,0.85,4,6,15,20.0,36.857142857142854,1
20724,2010-04-19,36,0.85,4,0,16,30.0,39.714285714285715,1
20724,2010-04-20,10,0.85,4,1,16,36.0,43.42857142857143,1
20724,2010-04-21,40,0.85,4,2,16,10.0,22.0,1
20724,2010-04-22,30,0.85,4,3,16,40.0,24.857142857142858,1
20724,2010-04-23,30,0.8066666666666666,4,4,16,30.0,25.142857142857142,1
20724,2010-04-25,30,0.85,4,6,16,30.0,28.0,1
20724,2010-04-26,30,0.85,4,0,17,30.0,29.428571428571427,1
20724,2010-04-27,216,0.8355555555555555,4,1,17,30.0,29.428571428571427,1
20724,2010-04-28,40,0.85,4,2,17,216.0,55.142857142857146,1
20724,2010-04-29,36,0.85,4,3,17,40.0,59.42857142857143,1
20724,2010-04-30,112,0.8175,4,4,17,36.0,58.857142857142854,1
20724,2010-05-02,20,0.85,5,6,17,112.0,70.57142857142857,1
20724,2010-05-04,140,0.8066666666666666,5,1,18,20.0,69.14285714285714,1
20724,2010-05-05,120,0.8066666666666666,5,2,18,140.0,84.85714285714286,1
20724,2010-05-06,136,0.8240000000000001,5,3,18,120.0,97.71428571428571,1
20724,2010-05-07,70,0.8175,5,4,18,136.0,86.28571428571429,1
20724,2010-05-09,13,0.85,5,6,18,70.0,90.57142857142857,1
20724,2010-05-10,30,0.85,5,0,19,13.0,87.28571428571429,1
20724,2010-05-11,14,0.85,5,1,19,30.0,75.57142857142857,1
20724,2010-05-14,20,0.85,5,4,19,14.0,74.71428571428571,1
20724,2010-05-16,55,0.85,5,6,19,20.0,57.57142857142857,1
20724,2010-05-17,30,0.85,5,0,20,55.0,48.285714285714285,1
20724,2010-05-18,20,0.85,5,1,20,30.0,33.142857142857146,1
20724,2010-05-19,62,0.85,5,2,20,20.0,26.0,1
20724,2010-05-20,65,0.85,5,3,20,62.0,33.0,1
20724,2010-05-21,32,0.8066666666666666,5,4,20,65.0,38.0,1
20724,2010-05-23,20,0.85,5,6,20,32.0,40.57142857142857,1
20724,2010-05-24,73,0.83375,5,0,21,20.0,40.57142857142857,1
20724,2010-05-25,65,0.85,5,1,21,73.0,43.142857142857146,1
20724,2010-05-26,20,0.85,5,2,21,65.0,48.142857142857146,1
20724,2010-05-27,41,0.85,5,3,21,20.0,48.142857142857146,1
20724,2010-05-28,40,0.85,5,4,21,41.0,45.142857142857146,1
20724,2010-05-30,20,0.85,5,6,21,40.0,41.57142857142857,1
20724,2010-06-01,30,0.85,6,1,22,20.0,39.857142857142854,1
20724,2010-06-02,10,0.85,6,2,22,30.0,41.285714285714285,1
20724,2010-06-03,216,0.7849999999999999,6,3,22,10.0,32.285714285714285,1
20724,2010-06-04,20,0.85,6,4,22,216.0,53.857142857142854,1
20724,2010-06-06,46,0.85,6,6,22,20.0,53.857142857142854,1
20724,2010-06-07,42,0.85,6,0,23,46.0,54.57142857142857,1
20724,2010-06-09,136,0.8175,6,2,23,42.0,54.857142857142854,1
20724,2010-06-10,30,0.85,6,3,23,136.0,71.42857142857143,1
20724,2010-06-11,80,0.8066666666666666,6,4,23,30.0,71.42857142857143,1
20724,2010-06-13,22,0.85,6,6,23,80.0,81.42857142857143,1
20724,2010-06-14,12,0.85,6,0,24,22.0,53.714285714285715,1
20724,2010-06-15,87,0.85,6,1,24,12.0,52.57142857142857,1
20724,2010-06-16,62,0.8283333333333333,6,2,24,87.0,58.42857142857143,1
20724,2010-06-17,36,0.85,6,3,24,62.0,61.285714285714285,1
20724,2010-06-18,23,0.85,6,4,24,36.0,47.0,1
20724,2010-06-20,20,0.85,6,6,24,23.0,46.0,1
20724,2010-06-21,5,0.85,6,0,25,20.0,37.42857142857143,1
20724,2010-06-22,40,0.85,6,1,25,5.0,35.0,1
20724,2010-06-23,20,0.85,6,2,25,40.0,39.0,1
20724,2010-06-24,71,0.85,6,3,25,20.0,29.428571428571427,1
20724,2010-06-25,10,0.85,6,4,25,71.0,30.714285714285715,1
20724,2010-06-28,250,0.7979999999999999,6,0,26,10.0,27.0,1
20724,2010-06-29,200,0.8314285714285715,6,1,26,250.0,59.42857142857143,1
20724,2010-06-30,17,0.85,6,2,26,200.0,85.14285714285714,1
20724,2010-07-01,45,0.85,7,3,26,17.0,86.85714285714286,1
20724,2010-07-02,52,0.85,7,4,26,45.0,87.57142857142857,1
20724,2010-07-04,100,0.72,7,6,26,52.0,92.14285714285714,1
20724,2010-07-05,10,0.85,7,0,27,100.0,96.28571428571429,1
20724,2010-07-06,110,0.85,7,1,27,10.0,96.28571428571429,1
20724,2010-07-07,50,0.85,7,2,27,110.0,76.28571428571429,1
20724,2010-07-08,14,0.85,7,3,27,50.0,54.857142857142854,1
20724,2010-07-09,40,0.85,7,4,27,14.0,54.42857142857143,1
20724,2010-07-11,10,0.85,7,6,27,40.0,53.714285714285715,1
20724,2010-07-12,15,0.85,7,0,28,10.0,47.714285714285715,1
20724,2010-07-13,30,0.85,7,1,28,15.0,35.57142857142857,1
20724,2010-07-14,200,0.72,7,2,28,30.0,38.42857142857143,1
20724,2010-07-15,90,0.8175,7,3,28,200.0,51.285714285714285,1
20724,2010-07-16,10,0.85,7,4,28,90.0,57.0,1
20724,2010-07-19,150,0.8283333333333333,7,0,29,10.0,56.42857142857143,1
20724,2010-07-20,10,0.85,7,1,29,150.0,72.14285714285714,1
20724,2010-07-21,40,0.85,7,2,29,10.0,72.14285714285714,1
20724,2010-07-22,80,0.85,7,3,29,40.0,75.71428571428571,1
20724,2010-07-23,30,0.85,7,4,29,80.0,82.85714285714286,1
20724,2010-07-25,14,0.85,7,6,29,30.0,58.57142857142857,1
20724,2010-07-26,63,0.85,7,0,30,14.0,47.714285714285715,1
20724,2010-07-27,23,0.85,7,1,30,63.0,55.285714285714285,1
20724,2010-07-28,26,0.85,7,2,30,23.0,37.142857142857146,1
20724,2010-07-29,41,0.85,7,3,30,26.0,39.42857142857143,1
20724,2010-07-30,20,0.85,7,4,30,41.0,39.57142857142857,1
20724,2010-08-02,30,0.85,8,0,31,20.0,31.0,1
20724,2010-08-03,20,0.85,8,1,31,30.0,31.0,1
20724,2010-08-04,66,0.8283333333333333,8,2,31,20.0,31.857142857142858,1
20724,2010-08-05,110,0.7849999999999999,8,3,31,66.0,32.285714285714285,1
20724,2010-08-08,40,0.85,8,6,31,110.0,44.714285714285715,1
20724,2010-08-09,30,0.85,8,0,32,40.0,46.714285714285715,1
20724,2010-08-10,110,0.7849999999999999,8,1,32,30.0,45.142857142857146,1
20724,2010-08-11,20,0.85,8,2,32,110.0,58.0,1
20724,2010-08-12,33,0.85,8,3,32,20.0,56.57142857142857,1
20724,2010-08-13,1,0.85,8,4,32,33.0,58.42857142857143,1
20724,2010-08-15,21,0.85,8,6,32,1.0,49.142857142857146,1
20724,2010-08-16,30,0.85,8,0,33,21.0,36.42857142857143,1
20724,2010-08-17,100,0.72,8,1,33,30.0,35.0,1
20724,2010-08-18,20,0.85,8,2,33,100.0,45.0,1
20724,2010-08-19,40,0.85,8,3,33,20.0,32.142857142857146,1
20724,2010-08-20,20,0.85,8,4,33,40.0,35.0,1
20724,2010-08-22,40,0.85,8,6,33,20.0,33.142857142857146,1
20724,2010-08-23,10,0.85,8,0,34,40.0,38.714285714285715,1
20724,2010-08-24,30,0.85,8,1,34,10.0,37.142857142857146,1
20724,2010-08-27,11,0.85,8,4,34,30.0,37.142857142857146,1
20724,2010-08-29,22,0.85,8,6,34,11.0,24.428571428571427,1
20724,2010-08-31,35,0.85,8,1,35,22.0,24.714285714285715,1
20724,2010-09-01,210,0.7849999999999999,9,2,35,35.0,24.0,1
20724,2010-09-02,79,0.8175,9,3,35,210.0,51.142857142857146,1
20724,2010-09-03,60,0.85,9,4,35,79.0,56.714285714285715,1
20724,2010-09-05,30,0.85,9,6,35,60.0,63.857142857142854,1
20724,2010-09-06,85,0.85,9,0,36,30.0,63.857142857142854,1
20724,2010-09-07,18,0.85,9,1,36,85.0,74.42857142857143,1
20724,2010-09-08,33,0.85,9,2,36,18.0,73.85714285714286,1
20724,2010-09-09,48,0.85,9,3,36,33.0,73.57142857142857,1
20724,2010-09-10,11,0.85,9,4,36,48.0,50.42857142857143,1
20724,2010-09-13,32,0.85,9,0,37,11.0,40.714285714285715,1
20724,2010-09-14,50,0.85,9,1,37,32.0,36.714285714285715,1
20724,2010-09-15,140,0.8175,9,2,37,50.0,39.57142857142857,1
20724,2010-09-16,110,0.7849999999999999,9,3,37,140.0,47.42857142857143,1
20724,2010-09-17,20,0.85,9,4,37,110.0,60.57142857142857,1
20724,2010-09-19,125,0.8283333333333333,9,6,37,20.0,58.714285714285715,1
20724,2010-09-20,111,0.8066666666666666,9,0,38,125.0,69.71428571428571,1
20724,2010-09-21,30,0.85,9,1,38,111.0,84.0,1
20724,2010-09-22,20,0.85,9,2,38,30.0,83.71428571428571,1
20724,2010-09-23,20,0.85,9,3,38,20.0,79.42857142857143,1
20724,2010-09-24,6,0.85,9,4,38,20.0,62.285714285714285,1
20724,2010-09-26,6,0.85,9,6,38,6.0,47.42857142857143,1
20724,2010-09-27,20,0.85,9,0,39,6.0,45.42857142857143,1
20724,2010-09-28,31,0.85,9,1,39,20.0,30.428571428571427,1
20724,2010-09-30,34,0.85,9,3,39,31.0,19.0,1
20724,2010-10-01,290,0.8175,10,4,39,34.0,19.571428571428573,1
20724,2010-10-03,56,0.85,10,6,39,290.0,58.142857142857146,1
20724,2010-10-04,30,0.85,10,0,40,56.0,63.285714285714285,1
20724,2010-10-05,50,0.85,10,1,40,30.0,66.71428571428571,1
20724,2010-10-06,70,0.85,10,2,40,50.0,73.0,1
20724,2010-10-07,10,0.85,10,3,40,70.0,80.14285714285714,1
20724,2010-10-08,1,0.85,10,4,40,10.0,77.14285714285714,1
20724,2010-10-10,22,0.85,10,6,40,1.0,72.42857142857143,1
20724,2010-10-11,50,0.85,10,0,41,22.0,34.142857142857146,1
20724,2010-10-12,37,0.85,10,1,41,50.0,33.285714285714285,1
20724,2010-10-13,132,0.8175,10,2,41,37.0,34.285714285714285,1
20724,2010-10-14,21,0.85,10,3,41,132.0,46.0,1
20724,2010-10-15,90,0.85,10,4,41,21.0,39.0,1
20724,2010-10-17,126,0.8175,10,6,41,90.0,50.42857142857143,1
20724,2010-10-18,33,0.85,10,0,42,126.0,68.28571428571429,1
20724,2010-10-19,30,0.85,10,1,42,33.0,69.85714285714286,1
20724,2010-10-20,40,0.85,10,2,42,30.0,67.0,1
20724,2010-10-24,10,0.85,10,6,42,40.0,67.42857142857143,1
20724,2010-10-26,35,0.8175,10,1,43,10.0,50.0,1
20724,2010-10-27,36,0.85,10,2,43,35.0,52.0,1
20724,2010-10-28,20,0.85,10,3,43,36.0,44.285714285714285,1
20724,2010-10-29,30,0.85,10,4,43,20.0,29.142857142857142,1
20724,2010-10-31,10,0.85,10,6,43,30.0,28.714285714285715,1
20724,2010-11-01,1,0.85,11,0,44,10.0,25.857142857142858,1
20724,2010-11-02,20,0.85,11,1,44,1.0,20.285714285714285,1
20724,2010-11-03,16,0.85,11,2,44,20.0,21.714285714285715,1
20724,2010-11-04,84,0.85,11,3,44,16.0,19.0,1
20724,2010-11-05,31,0.85,11,4,44,84.0,25.857142857142858,1
20724,2010-11-07,86,0.85,11,6,44,31.0,27.428571428571427,1
20724,2010-11-08,31,0.85,11,0,45,86.0,35.42857142857143,1
